query_id, author, title 
4819, s Sake, Emily Sarah Holt 
4820, An Ohio Woman in the Philippines, Emily Bronson Conger 
4821, Robin Tremayne, Emily Sarah Holt 
4822, One Snowy Night, Emily Sarah Holt 
4823, In Convent Walls, Emily Sarah Holt 
4824, Jap Herron, Emily Grant Hutchings 
4825, Barbara Lynn, Emily J
4826, s Letters, Emily Eden 
4827, Blazing The Way, Emily Inez Denny 
4828, s Country, Emily Churchill Thompson Sheets 
4829, The Olivia Letters, Emily Edson Briggs                                
4830, Emily of New Moon, Lucy Maud Montgomery 
4831, Wuthering Heights, Emily Bront
4832, An Appeal to the Christian Women of the South, Angelina Emily Grimk
4833, Etiquette, Emily Post 
4834,  Complete, Emily Dickinson 
4835,  Third Series, Emily Dickinson 
4836, The Story Of Ireland, Emily Lawless 
4837, Entertaining Made Easy, Emily Rose Burt 
4838, Our Catholic Heritage in English Literature, Emily Hickey 
4839,  The History of Emily Montague, Frances Brooke 
4840, s Delight, Emily Mayer Higgins 
4841,  Woman as Decoration, Emily Burbank 
4842, Suzanna Stirs the Fire, Emily Calvin Blake 
4843, s Daughter, Emily Sarah Holt 
4844, The White Lady of Hazelwood, Emily Sarah Holt 
4845, The White Rose of Langley, Emily Sarah Holt 
4846,  Mistress Margery, Emily Sarah Holt 
4847, The Well in the Desert, Emily Sarah Holt 
4848, Our Little Lady, Emily Sarah Holt 
4849, s Daughters, Emily Sarah Holt 
4850, A Forgotten Hero, Emily Sarah Holt 
4851, Clare Avery, Emily Sarah Holt 
4852,  Lodge, Emily Sarah Holt 
4853, The Gold that Glitters, Emily Sarah Holt 
4854, s Well, Emily Sarah Holt 
4855, Through the Malay Archipelago, Emily Richings 
4856,  A Poem XXI, Emily Dickinson 
4857, Chats on Old Lace and Needlework, Emily Leigh Lowes 
4858, It Might Have Been, Emily Sarah Holt 
4859, s Harvest, Emily Sarah Holt 
4860,  cat, Emily Neville 
4861, s Sake, Emily Sarah Holt 
4862, An Ohio Woman in the Philippines, Emily Bronson Conger 
4863, Robin Tremayne, Emily Sarah Holt 
4864, One Snowy Night, Emily Sarah Holt 
4865, In Convent Walls, Emily Sarah Holt 
4866, Jap Herron, Emily Grant Hutchings 
4867, Barbara Lynn, Emily J
4868, s Letters, Emily Eden 
4869, Blazing The Way, Emily Inez Denny 
4870, s Country, Emily Churchill Thompson Sheets 
4871, The Olivia Letters, Emily Edson Briggs                                
4872, Emily of New Moon, Lucy Maud Montgomery 
4873, Wuthering Heights, Emily Bront
4874, An Appeal to the Christian Women of the South, Angelina Emily Grimk
4875, Etiquette, Emily Post 
4876,  Complete, Emily Dickinson 
4877,  Third Series, Emily Dickinson 
4878, The Story Of Ireland, Emily Lawless 
4879, Entertaining Made Easy, Emily Rose Burt 
4880, Our Catholic Heritage in English Literature, Emily Hickey 
4881,  The History of Emily Montague, Frances Brooke 
4882, s Delight, Emily Mayer Higgins 
4883,  Woman as Decoration, Emily Burbank 
4884, Suzanna Stirs the Fire, Emily Calvin Blake 
4885, s Daughter, Emily Sarah Holt 
4886, The White Lady of Hazelwood, Emily Sarah Holt 
4887, The White Rose of Langley, Emily Sarah Holt 
4888,  Mistress Margery, Emily Sarah Holt 
4889, The Well in the Desert, Emily Sarah Holt 
4890, Our Little Lady, Emily Sarah Holt 
4891, s Daughters, Emily Sarah Holt 
4892, A Forgotten Hero, Emily Sarah Holt 
4893, Clare Avery, Emily Sarah Holt 
4894,  Lodge, Emily Sarah Holt 
4895, The Gold that Glitters, Emily Sarah Holt 
4896, s Well, Emily Sarah Holt 
4897, Through the Malay Archipelago, Emily Richings 
4898,  A Poem XXI, Emily Dickinson 
4899, Chats on Old Lace and Needlework, Emily Leigh Lowes 
4900, It Might Have Been, Emily Sarah Holt 
4901, s Harvest, Emily Sarah Holt 
4902,  cat, Emily Neville 
4903, s Sake, Emily Sarah Holt 
4904, An Ohio Woman in the Philippines, Emily Bronson Conger 
4905, Robin Tremayne, Emily Sarah Holt 
4906, One Snowy Night, Emily Sarah Holt 
4907, In Convent Walls, Emily Sarah Holt 
4908, Jap Herron, Emily Grant Hutchings 
4909, Barbara Lynn, Emily J
4910, s Letters, Emily Eden 
4911, Blazing The Way, Emily Inez Denny 
4912, s Country, Emily Churchill Thompson Sheets 
4913, The Olivia Letters, Emily Edson Briggs                                
4914, Emily of New Moon, Lucy Maud Montgomery 
4915, Wuthering Heights, Emily Bront
4916, An Appeal to the Christian Women of the South, Angelina Emily Grimk
4917, Etiquette, Emily Post 
4918,  Complete, Emily Dickinson 
4919,  Third Series, Emily Dickinson 
4920, The Story Of Ireland, Emily Lawless 
4921, Entertaining Made Easy, Emily Rose Burt 
4922, Our Catholic Heritage in English Literature, Emily Hickey 
4923,  The History of Emily Montague, Frances Brooke 
4924, s Delight, Emily Mayer Higgins 
4925,  Woman as Decoration, Emily Burbank 
4926, Suzanna Stirs the Fire, Emily Calvin Blake 
4927, s Daughter, Emily Sarah Holt 
4928, The White Lady of Hazelwood, Emily Sarah Holt 
4929, The White Rose of Langley, Emily Sarah Holt 
4930,  Mistress Margery, Emily Sarah Holt 
4931, The Well in the Desert, Emily Sarah Holt 
4932, Our Little Lady, Emily Sarah Holt 
4933, s Daughters, Emily Sarah Holt 
4934, A Forgotten Hero, Emily Sarah Holt 
4935, Clare Avery, Emily Sarah Holt 
4936,  Lodge, Emily Sarah Holt 
4937, The Gold that Glitters, Emily Sarah Holt 
4938, s Well, Emily Sarah Holt 
4939, Through the Malay Archipelago, Emily Richings 
4940,  A Poem XXI, Emily Dickinson 
4941, Chats on Old Lace and Needlework, Emily Leigh Lowes 
4942, It Might Have Been, Emily Sarah Holt 
4943, s Harvest, Emily Sarah Holt 
4944,  cat, Emily Neville 
4945, s Sake, Emily Sarah Holt 
4946, An Ohio Woman in the Philippines, Emily Bronson Conger 
4947, Robin Tremayne, Emily Sarah Holt 
4948, One Snowy Night, Emily Sarah Holt 
4949, In Convent Walls, Emily Sarah Holt 
4950, Jap Herron, Emily Grant Hutchings 
4951, Barbara Lynn, Emily J
4952, s Letters, Emily Eden 
4953, Blazing The Way, Emily Inez Denny 
4954, s Country, Emily Churchill Thompson Sheets 
4955, The Olivia Letters, Emily Edson Briggs                                
4956, Emily of New Moon, Lucy Maud Montgomery 
4957, Wuthering Heights, Emily Bront
4958, An Appeal to the Christian Women of the South, Angelina Emily Grimk
4959, Etiquette, Emily Post 
4960,  Complete, Emily Dickinson 
4961,  Third Series, Emily Dickinson 
4962, The Story Of Ireland, Emily Lawless 
4963, Entertaining Made Easy, Emily Rose Burt 
4964, Our Catholic Heritage in English Literature, Emily Hickey 
4965,  The History of Emily Montague, Frances Brooke 
4966, s Delight, Emily Mayer Higgins 
4967,  Woman as Decoration, Emily Burbank 
4968, Suzanna Stirs the Fire, Emily Calvin Blake 
4969, s Daughter, Emily Sarah Holt 
4970, The White Lady of Hazelwood, Emily Sarah Holt 
4971, The White Rose of Langley, Emily Sarah Holt 
4972,  Mistress Margery, Emily Sarah Holt 
4973, The Well in the Desert, Emily Sarah Holt 
4974, Our Little Lady, Emily Sarah Holt 
4975, s Daughters, Emily Sarah Holt 
4976, A Forgotten Hero, Emily Sarah Holt 
4977, Clare Avery, Emily Sarah Holt 
4978,  Lodge, Emily Sarah Holt 
4979, The Gold that Glitters, Emily Sarah Holt 
4980, s Well, Emily Sarah Holt 
4981, Through the Malay Archipelago, Emily Richings 
4982,  A Poem XXI, Emily Dickinson 
4983, Chats on Old Lace and Needlework, Emily Leigh Lowes 
4984, It Might Have Been, Emily Sarah Holt 
4985, s Harvest, Emily Sarah Holt 
4986,  cat, Emily Neville 
4987, s Sake, Emily Sarah Holt 
4988, An Ohio Woman in the Philippines, Emily Bronson Conger 
4989, Robin Tremayne, Emily Sarah Holt 
4990, One Snowy Night, Emily Sarah Holt 
4991, In Convent Walls, Emily Sarah Holt 
4992, Jap Herron, Emily Grant Hutchings 
4993, Barbara Lynn, Emily J
4994, s Letters, Emily Eden 
4995, Blazing The Way, Emily Inez Denny 
4996, s Country, Emily Churchill Thompson Sheets 
4997, The Olivia Letters, Emily Edson Briggs                                
4998, Emily of New Moon, Lucy Maud Montgomery 
4999, Wuthering Heights, Emily Bront
5000, An Appeal to the Christian Women of the South, Angelina Emily Grimk
5001, Etiquette, Emily Post 
5002,  Complete, Emily Dickinson 
5003,  Third Series, Emily Dickinson 
5004, The Story Of Ireland, Emily Lawless 
5005, Entertaining Made Easy, Emily Rose Burt 
5006, Our Catholic Heritage in English Literature, Emily Hickey 
5007,  The History of Emily Montague, Frances Brooke 
5008, s Delight, Emily Mayer Higgins 
5009,  Woman as Decoration, Emily Burbank 
5010, Suzanna Stirs the Fire, Emily Calvin Blake 
5011, s Daughter, Emily Sarah Holt 
5012, The White Lady of Hazelwood, Emily Sarah Holt 
5013, The White Rose of Langley, Emily Sarah Holt 
5014,  Mistress Margery, Emily Sarah Holt 
5015, The Well in the Desert, Emily Sarah Holt 
5016, Our Little Lady, Emily Sarah Holt 
5017, s Daughters, Emily Sarah Holt 
5018, A Forgotten Hero, Emily Sarah Holt 
5019, Clare Avery, Emily Sarah Holt 
5020,  Lodge, Emily Sarah Holt 
5021, The Gold that Glitters, Emily Sarah Holt 
5022, s Well, Emily Sarah Holt 
5023, Through the Malay Archipelago, Emily Richings 
5024,  A Poem XXI, Emily Dickinson 
5025, Chats on Old Lace and Needlework, Emily Leigh Lowes 
5026, It Might Have Been, Emily Sarah Holt 
5027, s Harvest, Emily Sarah Holt 
5028,  cat, Emily Neville 
5029, s Sake, Emily Sarah Holt 
5030, An Ohio Woman in the Philippines, Emily Bronson Conger 
5031, Robin Tremayne, Emily Sarah Holt 
5032, One Snowy Night, Emily Sarah Holt 
5033, In Convent Walls, Emily Sarah Holt 
5034, Jap Herron, Emily Grant Hutchings 
5035, Barbara Lynn, Emily J
5036, s Letters, Emily Eden 
5037, Blazing The Way, Emily Inez Denny 
5038, s Country, Emily Churchill Thompson Sheets 
5039, The Olivia Letters, Emily Edson Briggs                                
5040, Emily of New Moon, Lucy Maud Montgomery 
5041, Wuthering Heights, Emily Bront
5042, An Appeal to the Christian Women of the South, Angelina Emily Grimk
5043, Etiquette, Emily Post 
5044,  Complete, Emily Dickinson 
5045,  Third Series, Emily Dickinson 
5046, The Story Of Ireland, Emily Lawless 
5047, Entertaining Made Easy, Emily Rose Burt 
5048, Our Catholic Heritage in English Literature, Emily Hickey 
5049,  The History of Emily Montague, Frances Brooke 
5050, s Delight, Emily Mayer Higgins 
5051,  Woman as Decoration, Emily Burbank 
5052, Suzanna Stirs the Fire, Emily Calvin Blake 
5053, s Daughter, Emily Sarah Holt 
5054, The White Lady of Hazelwood, Emily Sarah Holt 
5055, The White Rose of Langley, Emily Sarah Holt 
5056,  Mistress Margery, Emily Sarah Holt 
5057, The Well in the Desert, Emily Sarah Holt 
5058, Our Little Lady, Emily Sarah Holt 
5059, s Daughters, Emily Sarah Holt 
5060, A Forgotten Hero, Emily Sarah Holt 
5061, Clare Avery, Emily Sarah Holt 
5062,  Lodge, Emily Sarah Holt 
5063, The Gold that Glitters, Emily Sarah Holt 
5064, s Well, Emily Sarah Holt 
5065, Through the Malay Archipelago, Emily Richings 
5066,  A Poem XXI, Emily Dickinson 
5067, Chats on Old Lace and Needlework, Emily Leigh Lowes 
5068, It Might Have Been, Emily Sarah Holt 
5069, s Harvest, Emily Sarah Holt 
5070,  cat, Emily Neville 
5071, s Sake, Emily Sarah Holt 
5072, An Ohio Woman in the Philippines, Emily Bronson Conger 
5073, Robin Tremayne, Emily Sarah Holt 
5074, One Snowy Night, Emily Sarah Holt 
5075, In Convent Walls, Emily Sarah Holt 
5076, Jap Herron, Emily Grant Hutchings 
5077, Barbara Lynn, Emily J
5078, s Letters, Emily Eden 
5079, Blazing The Way, Emily Inez Denny 
5080, s Country, Emily Churchill Thompson Sheets 
5081, The Olivia Letters, Emily Edson Briggs                                
5082, Emily of New Moon, Lucy Maud Montgomery 
5083, Wuthering Heights, Emily Bront
5084, An Appeal to the Christian Women of the South, Angelina Emily Grimk
5085, Etiquette, Emily Post 
5086,  Complete, Emily Dickinson 
5087,  Third Series, Emily Dickinson 
5088, The Story Of Ireland, Emily Lawless 
5089, Entertaining Made Easy, Emily Rose Burt 
5090, Our Catholic Heritage in English Literature, Emily Hickey 
5091,  The History of Emily Montague, Frances Brooke 
5092, s Delight, Emily Mayer Higgins 
5093,  Woman as Decoration, Emily Burbank 
5094, Suzanna Stirs the Fire, Emily Calvin Blake 
5095, s Daughter, Emily Sarah Holt 
5096, The White Lady of Hazelwood, Emily Sarah Holt 
5097, The White Rose of Langley, Emily Sarah Holt 
5098,  Mistress Margery, Emily Sarah Holt 
5099, The Well in the Desert, Emily Sarah Holt 
5100, Our Little Lady, Emily Sarah Holt 
5101, s Daughters, Emily Sarah Holt 
5102, A Forgotten Hero, Emily Sarah Holt 
5103, Clare Avery, Emily Sarah Holt 
5104,  Lodge, Emily Sarah Holt 
5105, The Gold that Glitters, Emily Sarah Holt 
5106, s Well, Emily Sarah Holt 
5107, Through the Malay Archipelago, Emily Richings 
5108,  A Poem XXI, Emily Dickinson 
5109, Chats on Old Lace and Needlework, Emily Leigh Lowes 
5110, It Might Have Been, Emily Sarah Holt 
5111, s Harvest, Emily Sarah Holt 
5112,  cat, Emily Neville 
5113, s Sake, Emily Sarah Holt 
5114, An Ohio Woman in the Philippines, Emily Bronson Conger 
5115, Robin Tremayne, Emily Sarah Holt 
5116, One Snowy Night, Emily Sarah Holt 
5117, In Convent Walls, Emily Sarah Holt 
5118, Jap Herron, Emily Grant Hutchings 
5119, Barbara Lynn, Emily J
5120, s Letters, Emily Eden 
5121, Blazing The Way, Emily Inez Denny 
5122, s Country, Emily Churchill Thompson Sheets 
5123, The Olivia Letters, Emily Edson Briggs                                
5124, Emily of New Moon, Lucy Maud Montgomery 
5125, Wuthering Heights, Emily Bront
5126, An Appeal to the Christian Women of the South, Angelina Emily Grimk
5127, Etiquette, Emily Post 
5128,  Complete, Emily Dickinson 
5129,  Third Series, Emily Dickinson 
5130, The Story Of Ireland, Emily Lawless 
5131, Entertaining Made Easy, Emily Rose Burt 
5132, Our Catholic Heritage in English Literature, Emily Hickey 
5133,  The History of Emily Montague, Frances Brooke 
5134, s Delight, Emily Mayer Higgins 
5135,  Woman as Decoration, Emily Burbank 
5136, Suzanna Stirs the Fire, Emily Calvin Blake 
5137, s Daughter, Emily Sarah Holt 
5138, The White Lady of Hazelwood, Emily Sarah Holt 
5139, The White Rose of Langley, Emily Sarah Holt 
5140,  Mistress Margery, Emily Sarah Holt 
5141, The Well in the Desert, Emily Sarah Holt 
5142, Our Little Lady, Emily Sarah Holt 
5143, s Daughters, Emily Sarah Holt 
5144, A Forgotten Hero, Emily Sarah Holt 
5145, Clare Avery, Emily Sarah Holt 
5146,  Lodge, Emily Sarah Holt 
5147, The Gold that Glitters, Emily Sarah Holt 
5148, s Well, Emily Sarah Holt 
5149, Through the Malay Archipelago, Emily Richings 
5150,  A Poem XXI, Emily Dickinson 
5151, Chats on Old Lace and Needlework, Emily Leigh Lowes 
5152, It Might Have Been, Emily Sarah Holt 
5153, s Harvest, Emily Sarah Holt 
5154,  cat, Emily Neville 
5155, s Sake, Emily Sarah Holt 
5156, An Ohio Woman in the Philippines, Emily Bronson Conger 
5157, Robin Tremayne, Emily Sarah Holt 
5158, One Snowy Night, Emily Sarah Holt 
5159, In Convent Walls, Emily Sarah Holt 
5160, Jap Herron, Emily Grant Hutchings 
5161, Barbara Lynn, Emily J
5162, s Letters, Emily Eden 
5163, Blazing The Way, Emily Inez Denny 
5164, s Country, Emily Churchill Thompson Sheets 
5165, The Olivia Letters, Emily Edson Briggs                                
5166, Emily of New Moon, Lucy Maud Montgomery 
5167, Wuthering Heights, Emily Bront
5168, An Appeal to the Christian Women of the South, Angelina Emily Grimk
5169, Etiquette, Emily Post 
5170,  Complete, Emily Dickinson 
5171,  Third Series, Emily Dickinson 
5172, The Story Of Ireland, Emily Lawless 
5173, Entertaining Made Easy, Emily Rose Burt 
5174, Our Catholic Heritage in English Literature, Emily Hickey 
5175,  The History of Emily Montague, Frances Brooke 
5176, s Delight, Emily Mayer Higgins 
5177,  Woman as Decoration, Emily Burbank 
5178, Suzanna Stirs the Fire, Emily Calvin Blake 
5179, s Daughter, Emily Sarah Holt 
5180, The White Lady of Hazelwood, Emily Sarah Holt 
5181, The White Rose of Langley, Emily Sarah Holt 
5182,  Mistress Margery, Emily Sarah Holt 
5183, The Well in the Desert, Emily Sarah Holt 
5184, Our Little Lady, Emily Sarah Holt 
5185, s Daughters, Emily Sarah Holt 
5186, A Forgotten Hero, Emily Sarah Holt 
5187, Clare Avery, Emily Sarah Holt 
5188,  Lodge, Emily Sarah Holt 
5189, The Gold that Glitters, Emily Sarah Holt 
5190, s Well, Emily Sarah Holt 
5191, Through the Malay Archipelago, Emily Richings 
5192,  A Poem XXI, Emily Dickinson 
5193, Chats on Old Lace and Needlework, Emily Leigh Lowes 
5194, It Might Have Been, Emily Sarah Holt 
5195, s Harvest, Emily Sarah Holt 
5196,  cat, Emily Neville 
5197, s Sake, Emily Sarah Holt 
5198, An Ohio Woman in the Philippines, Emily Bronson Conger 
5199, Robin Tremayne, Emily Sarah Holt 
5200, One Snowy Night, Emily Sarah Holt 
5201, In Convent Walls, Emily Sarah Holt 
5202, Jap Herron, Emily Grant Hutchings 
5203, Barbara Lynn, Emily J
5204, s Letters, Emily Eden 
5205, Blazing The Way, Emily Inez Denny 
5206, s Country, Emily Churchill Thompson Sheets 
5207, The Olivia Letters, Emily Edson Briggs                                
5208, Emily of New Moon, Lucy Maud Montgomery 
5209, Wuthering Heights, Emily Bront
5210, An Appeal to the Christian Women of the South, Angelina Emily Grimk
5211, Etiquette, Emily Post 
5212,  Complete, Emily Dickinson 
5213,  Third Series, Emily Dickinson 
5214, The Story Of Ireland, Emily Lawless 
5215, Entertaining Made Easy, Emily Rose Burt 
5216, Our Catholic Heritage in English Literature, Emily Hickey 
5217,  The History of Emily Montague, Frances Brooke 
5218, s Delight, Emily Mayer Higgins 
